Left Period,Left Arrival Rate,Right Period,Right Arrival Rate,Left Number of Cars,Left Average Waiting Time,Left Maximum Waiting Time,Left Time to Clear,Right Number of Cars,Right Average Waiting Time,Right Maximum Waiting Time,Right Time to Clear,
1,0.20,6,0.20,65,106.73,185,176,62,0.00,2,1,
1,0.20,6,0.30,65,106.73,185,176,102,0.00,2,1,
1,0.20,6,0.40,65,106.73,185,176,142,0.00,2,1,
1,0.20,6,0.50,65,106.73,185,176,181,0.00,2,1,
1,0.20,6,0.60,65,106.73,185,176,220,0.00,2,1,
1,0.20,6,0.70,65,106.73,185,176,262,0.04,4,1,
1,0.20,6,0.80,65,106.73,185,176,302,1.26,4,1,
1,0.20,6,0.90,65,106.73,185,176,341,14.10,17,15,
1,0.30,6,0.10,102,278.35,526,524,27,0.00,2,1,
1,0.30,6,0.20,102,278.35,526,524,62,0.00,2,1,
1,0.30,6,0.30,102,278.35,526,524,102,0.00,2,1,
1,0.30,6,0.40,102,278.35,526,524,142,0.00,2,1,
1,0.30,6,0.50,102,278.35,526,524,181,0.00,2,1,
1,0.30,6,0.60,102,278.35,526,524,220,0.00,2,1,
1,0.30,6,0.70,102,278.35,526,524,262,0.04,4,1,
1,0.30,6,0.80,102,278.35,526,524,302,1.26,4,1,
1,0.30,6,0.90,102,278.35,526,524,341,14.10,17,15,
1,0.40,6,0.10,140,451.73,873,873,27,0.00,2,1,
1,0.40,6,0.20,140,451.73,873,873,62,0.00,2,1,
1,0.40,6,0.30,140,451.73,873,873,102,0.00,2,1,
1,0.40,6,0.40,140,451.73,873,873,142,0.00,2,1,
1,0.40,6,0.50,140,451.73,873,873,181,0.00,2,1,
1,0.40,6,0.60,140,451.73,873,873,220,0.00,2,1,
1,0.40,6,0.70,140,451.73,873,873,262,0.04,4,1,
1,0.40,6,0.80,140,451.73,873,873,302,1.26,4,1,
1,0.40,6,0.90,140,451.73,873,873,341,14.10,17,15,
1,0.50,6,0.10,179,623.75,1218,1217,27,0.00,2,1,
1,0.50,6,0.20,179,623.75,1218,1217,62,0.00,2,1,
1,0.50,6,0.30,179,623.75,1218,1217,102,0.00,2,1,
1,0.50,6,0.40,179,623.75,1218,1217,142,0.00,2,1,
1,0.50,6,0.50,179,623.75,1218,1217,181,0.00,2,1,
1,0.50,6,0.60,179,623.75,1218,1217,220,0.00,2,1,
1,0.50,6,0.70,179,623.75,1218,1217,262,0.04,4,1,
1,0.50,6,0.80,179,623.75,1218,1217,302,1.26,4,1,
1,0.50,6,0.90,179,623.75,1218,1217,341,14.10,17,15,
1,0.60,6,0.10,220,795.89,1560,1561,27,0.00,2,1,
1,0.60,6,0.20,220,795.89,1560,1561,62,0.00,2,1,
1,0.60,6,0.30,220,795.89,1560,1561,102,0.00,2,1,
1,0.60,6,0.40,220,795.89,1560,1561,142,0.00,2,1,
1,0.60,6,0.50,220,795.89,1560,1561,181,0.00,2,1,
1,0.60,6,0.60,220,795.89,1560,1561,220,0.00,2,1,
1,0.60,6,0.70,220,795.89,1560,1561,262,0.04,4,1,
1,0.60,6,0.80,220,795.89,1560,1561,302,1.26,4,1,
1,0.60,6,0.90,220,795.89,1560,1561,341,14.10,17,15,
1,0.70,6,0.10,258,973.54,1919,1919,27,0.00,2,1,
1,0.70,6,0.20,258,973.54,1919,1919,62,0.00,2,1,
1,0.70,6,0.30,258,973.54,1919,1919,102,0.00,2,1,
1,0.70,6,0.40,258,973.54,1919,1919,142,0.00,2,1,
1,0.70,6,0.50,258,973.54,1919,1919,181,0.00,2,1,
1,0.70,6,0.60,258,973.54,1919,1919,220,0.00,2,1,
1,0.70,6,0.70,259,980.16,1935,1935,261,0.03,4,1,
1,0.70,6,0.80,259,980.16,1935,1935,299,1.16,4,1,
1,0.70,6,0.90,259,980.16,1935,1935,341,13.48,16,15,
1,0.80,6,0.10,299,1153.84,2284,2285,29,0.00,2,1,
1,0.80,6,0.20,299,1153.84,2284,2285,66,0.00,2,1,
1,0.80,6,0.30,299,1153.84,2284,2285,104,0.00,2,1,
1,0.80,6,0.40,299,1153.84,2284,2285,141,0.00,2,1,
1,0.80,6,0.50,299,1153.84,2284,2285,180,0.00,2,1,
1,0.80,6,0.60,299,1153.84,2284,2285,220,0.00,2,1,
1,0.80,6,0.70,299,1153.84,2284,2285,261,0.03,4,1,
1,0.80,6,0.80,299,1153.84,2284,2285,299,1.16,4,1,
1,0.80,6,0.90,299,1153.84,2284,2285,341,13.48,16,15,
1,0.90,6,0.10,342,1331.11,2636,2637,29,0.00,2,1,
1,0.90,6,0.20,342,1331.11,2636,2637,66,0.00,2,1,
1,0.90,6,0.30,342,1331.11,2636,2637,104,0.00,2,1,
1,0.90,6,0.40,342,1331.11,2636,2637,141,0.00,2,1,
1,0.90,6,0.50,342,1331.11,2636,2637,180,0.00,2,1,
1,0.90,6,0.60,342,1331.11,2636,2637,220,0.00,2,1,
1,0.90,6,0.70,342,1331.11,2636,2637,261,0.03,4,1,
1,0.90,6,0.80,342,1331.11,2636,2637,299,1.16,4,1,
1,0.90,6,0.90,342,1331.11,2636,2637,341,13.48,16,15,
1,0.10,7,0.10,30,17.84,24,1,29,0.00,1,1,
1,0.10,7,0.20,30,17.84,24,1,70,0.00,2,1,
1,0.10,7,0.30,30,17.84,24,1,106,0.00,2,1,
1,0.10,7,0.40,30,17.84,24,1,146,0.00,2,1,
1,0.10,7,0.50,30,17.84,24,1,185,0.00,2,1,
1,0.10,7,0.60,30,17.84,24,1,226,0.00,2,1,
1,0.10,7,0.70,30,17.84,24,1,266,0.00,2,1,
1,0.10,7,0.80,30,17.84,24,1,307,0.63,4,1,
1,0.10,7,0.90,30,17.84,24,1,351,8.85,7,5,
1,0.20,7,0.10,66,157.44,291,280,29,0.00,1,1,
1,0.20,7,0.20,66,157.44,291,280,70,0.00,2,1,
1,0.20,7,0.30,66,157.44,291,280,106,0.00,2,1,
1,0.20,7,0.40,66,157.44,291,280,146,0.00,2,1,
1,0.20,7,0.50,66,157.44,291,280,185,0.00,2,1,
1,0.20,7,0.60,66,157.44,291,280,226,0.00,2,1,
1,0.20,7,0.70,66,157.44,291,280,266,0.00,2,1,
1,0.20,7,0.80,66,157.44,291,280,307,0.63,4,1,
1,0.20,7,0.90,66,157.44,291,280,351,8.85,7,5,
1,0.30,7,0.10,106,355.25,687,682,29,0.00,1,1,
1,0.30,7,0.20,106,355.25,687,682,70,0.00,2,1,
1,0.30,7,0.30,106,355.25,687,682,106,0.00,2,1,
1,0.30,7,0.40,106,355.25,687,682,146,0.00,2,1,
1,0.30,7,0.50,106,355.25,687,682,185,0.00,2,1,
1,0.30,7,0.60,106,355.25,687,682,226,0.00,2,1,
1,0.30,7,0.70,106,355.25,687,682,266,0.00,2,1,
1,0.30,7,0.80,106,355.25,687,682,307,0.63,4,1,
1,0.30,7,0.90,106,355.25,687,682,351,8.85,7,5,
1,0.40,7,0.10,145,551.72,1075,1071,29,0.00,1,1,
1,0.40,7,0.20,145,551.72,1075,1071,70,0.00,2,1,
1,0.40,7,0.30,145,551.72,1075,1071,106,0.00,2,1,
1,0.40,7,0.40,145,551.72,1075,1071,146,0.00,2,1,
1,0.40,7,0.50,145,551.72,1075,1071,185,0.00,2,1,
1,0.40,7,0.60,145,551.72,1075,1071,226,0.00,2,1,
1,0.40,7,0.70,145,551.72,1075,1071,266,0.00,2,1,
1,0.40,7,0.80,145,551.72,1075,1071,307,0.63,4,1,
1,0.40,7,0.90,145,551.72,1075,1071,351,8.85,7,5,
1,0.50,7,0.10,185,747.54,1472,1470,29,0.00,1,1,
1,0.50,7,0.20,185,747.54,1472,1470,70,0.00,2,1,
1,0.50,7,0.30,185,747.54,1472,1470,106,0.00,2,1,
1,0.50,7,0.40,185,747.54,1472,1470,146,0.00,2,1,
1,0.50,7,0.50,185,747.54,1472,1470,185,0.00,2,1,
1,0.50,7,0.60,185,747.54,1472,1470,226,0.00,2,1,
1,0.50,7,0.70,185,747.54,1472,1470,266,0.00,2,1,
1,0.50,7,0.80,185,747.54,1472,1470,307,0.63,4,1,
1,0.50,7,0.90,185,747.54,1472,1470,351,8.85,7,5,
1,0.60,7,0.10,224,946.10,1867,1866,29,0.00,1,1,
1,0.60,7,0.20,224,946.10,1867,1866,70,0.00,2,1,
1,0.60,7,0.30,224,946.10,1867,1866,106,0.00,2,1,
1,0.60,7,0.40,224,946.10,1867,1866,146,0.00,2,1,
1,0.60,7,0.50,224,946.10,1867,1866,185,0.00,2,1,
1,0.60,7,0.60,224,946.10,1867,1866,226,0.00,2,1,
1,0.60,7,0.70,224,946.10,1867,1866,266,0.00,2,1,
1,0.60,7,0.80,224,946.10,1867,1866,307,0.63,4,1,
1,0.60,7,0.90,224,946.10,1867,1866,351,8.85,7,5,
1,0.70,7,0.10,265,1151.50,2279,2279,29,0.00,1,1,
1,0.70,7,0.20,265,1151.50,2279,2279,70,0.00,2,1,
1,0.70,7,0.30,265,1151.50,2279,2279,106,0.00,2,1,
1,0.70,7,0.40,265,1151.50,2279,2279,146,0.00,2,1,
1,0.70,7,0.50,265,1151.50,2279,2279,185,0.00,2,1,
1,0.70,7,0.60,265,1151.50,2279,2279,226,0.00,2,1,
1,0.70,7,0.70,265,1151.50,2279,2279,266,0.00,2,1,
1,0.70,7,0.80,265,1151.50,2279,2279,307,0.63,4,1,
1,0.70,7,0.90,265,1151.50,2279,2279,351,8.85,7,5,
1,0.80,7,0.10,307,1349.72,2673,2673,29,0.00,1,1,
1,0.80,7,0.20,307,1349.72,2673,2673,70,0.00,2,1,
1,0.80,7,0.30,307,1349.72,2673,2673,106,0.00,2,1,
1,0.80,7,0.40,307,1349.72,2673,2673,146,0.00,2,1,
1,0.80,7,0.50,307,1349.72,2673,2673,185,0.00,2,1,
1,0.80,7,0.60,307,1349.72,2673,2673,226,0.00,2,1,
1,0.80,7,0.70,307,1349.72,2673,2673,266,0.00,2,1,
1,0.80,7,0.80,307,1349.72,2673,2673,307,0.63,4,1,
1,0.80,7,0.90,307,1349.72,2673,2673,351,8.85,7,5,
1,0.90,7,0.10,350,1551.34,3079,3079,29,0.00,1,1,
1,0.90,7,0.20,350,1551.34,3079,3079,70,0.00,2,1,
1,0.90,7,0.30,350,1551.34,3079,3079,106,0.00,2,1,
1,0.90,7,0.40,350,1551.34,3079,3079,146,0.00,2,1,
1,0.90,7,0.50,350,1551.34,3079,3079,185,0.00,2,1,
1,0.90,7,0.60,350,1551.34,3079,3079,226,0.00,2,1,
1,0.90,7,0.70,350,1551.34,3079,3079,266,0.00,2,1,
1,0.90,7,0.80,350,1551.34,3079,3079,307,0.63,4,1,
1,0.90,7,0.90,349,1548.76,3070,3069,349,8.66,8,4,
1,0.10,8,0.10,32,28.52,43,9,31,0.00,2,1,
1,0.10,8,0.20,32,28.52,43,9,68,0.00,2,1,
1,0.10,8,0.30,32,28.52,43,9,109,0.00,2,1,
1,0.10,8,0.40,32,28.52,43,9,152,0.00,2,1,
1,0.10,8,0.50,32,28.52,43,9,192,0.00,2,1,
1,0.10,8,0.60,32,28.52,43,9,233,0.00,2,1,
1,0.10,8,0.70,32,28.52,43,9,272,0.00,2,1,
1,0.10,8,0.80,32,28.52,43,9,316,0.27,4,1,
1,0.10,8,0.90,32,28.52,43,9,358,5.85,6,1,
1,0.20,8,0.10,72,216.82,405,399,31,0.00,2,1,
1,0.20,8,0.20,72,216.82,405,399,68,0.00,2,1,
1,0.20,8,0.30,72,216.82,405,399,109,0.00,2,1,
1,0.20,8,0.40,72,216.82,405,399,152,0.00,2,1,
1,0.20,8,0.50,72,216.82,405,399,192,0.00,2,1,
1,0.20,8,0.60,72,216.82,405,399,233,0.00,2,1,
1,0.20,8,0.70,72,216.82,405,399,272,0.00,2,1,
1,0.20,8,0.80,72,216.82,405,399,316,0.27,4,1,
1,0.20,8,0.90,72,216.82,405,399,358,5.85,6,1,
1,0.30,8,0.10,112,441.20,849,847,31,0.00,2,1,
1,0.30,8,0.20,112,441.20,849,847,68,0.00,2,1,
1,0.30,8,0.30,112,441.20,849,847,109,0.00,2,1,
1,0.30,8,0.40,112,441.20,849,847,152,0.00,2,1,
1,0.30,8,0.50,112,441.20,849,847,192,0.00,2,1,
1,0.30,8,0.60,112,441.20,849,847,233,0.00,2,1,
1,0.30,8,0.70,112,441.20,849,847,272,0.00,2,1,
1,0.30,8,0.80,112,441.20,849,847,316,0.27,4,1,
1,0.30,8,0.90,112,441.20,849,847,358,5.85,6,1,
1,0.40,8,0.10,151,661.77,1294,1293,31,0.00,2,1,
1,0.40,8,0.20,151,661.77,1294,1293,68,0.00,2,1,
1,0.40,8,0.30,151,661.77,1294,1293,109,0.00,2,1,
1,0.40,8,0.40,151,661.77,1294,1293,152,0.00,2,1,
1,0.40,8,0.50,151,661.77,1294,1293,192,0.00,2,1,
1,0.40,8,0.60,151,661.77,1294,1293,233,0.00,2,1,
1,0.40,8,0.70,151,661.77,1294,1293,272,0.00,2,1,
1,0.40,8,0.80,151,661.77,1294,1293,316,0.27,4,1,
1,0.40,8,0.90,151,661.77,1294,1293,358,5.85,6,1,
1,0.50,8,0.10,192,885.18,1743,1743,31,0.00,2,1,
1,0.50,8,0.20,192,885.18,1743,1743,68,0.00,2,1,
1,0.50,8,0.30,192,885.18,1743,1743,109,0.00,2,1,
1,0.50,8,0.40,192,885.18,1743,1743,152,0.00,2,1,
1,0.50,8,0.50,192,885.18,1743,1743,192,0.00,2,1,
1,0.50,8,0.60,192,885.18,1743,1743,233,0.00,2,1,
1,0.50,8,0.70,192,885.18,1743,1743,272,0.00,2,1,
1,0.50,8,0.80,192,885.18,1743,1743,316,0.27,4,1,
1,0.50,8,0.90,192,885.18,1743,1743,358,5.85,6,1,
1,0.60,8,0.10,232,1106.35,2183,2183,31,0.00,2,1,
1,0.60,8,0.20,232,1106.35,2183,2183,68,0.00,2,1,
1,0.60,8,0.30,232,1106.35,2183,2183,109,0.00,2,1,
1,0.60,8,0.40,232,1106.35,2183,2183,152,0.00,2,1,
1,0.60,8,0.50,232,1106.35,2183,2183,192,0.00,2,1,
1,0.60,8,0.60,232,1106.35,2183,2183,233,0.00,2,1,
1,0.60,8,0.70,232,1106.35,2183,2183,272,0.00,2,1,
1,0.60,8,0.80,232,1106.35,2183,2183,316,0.27,4,1,
1,0.60,8,0.90,232,1106.35,2183,2183,358,5.85,6,1,
1,0.70,8,0.10,272,1328.84,2629,2629,31,0.00,2,1,
1,0.70,8,0.20,272,1328.84,2629,2629,68,0.00,2,1,
1,0.70,8,0.30,272,1328.84,2629,2629,109,0.00,2,1,
1,0.70,8,0.40,272,1328.84,2629,2629,152,0.00,2,1,
1,0.70,8,0.50,272,1328.84,2629,2629,192,0.00,2,1,
1,0.70,8,0.60,272,1328.84,2629,2629,233,0.00,2,1,
1,0.70,8,0.70,272,1328.84,2629,2629,272,0.00,2,1,
1,0.70,8,0.80,272,1328.84,2629,2629,316,0.27,4,1,
1,0.70,8,0.90,272,1328.84,2629,2629,358,5.85,6,1,
1,0.80,8,0.10,313,1549.14,3071,3071,31,0.00,2,1,
1,0.80,8,0.20,313,1549.14,3071,3071,68,0.00,2,1,
1,0.80,8,0.30,313,1549.14,3071,3071,109,0.00,2,1,
1,0.80,8,0.40,313,1549.14,3071,3071,152,0.00,2,1,
1,0.80,8,0.50,313,1549.14,3071,3071,192,0.00,2,1,
1,0.80,8,0.60,313,1549.14,3071,3071,233,0.00,2,1,
1,0.80,8,0.70,313,1549.14,3071,3071,272,0.00,2,1,
1,0.80,8,0.80,313,1549.14,3071,3071,316,0.27,4,1,
1,0.80,8,0.90,313,1549.14,3071,3071,358,5.85,6,1,
1,0.90,8,0.10,360,1777.64,3531,3532,31,0.00,2,1,
1,0.90,8,0.20,360,1777.64,3531,3532,68,0.00,2,1,
1,0.90,8,0.30,360,1777.64,3531,3532,109,0.00,2,1,
1,0.90,8,0.40,360,1777.64,3531,3532,152,0.00,2,1,
1,0.90,8,0.50,360,1777.64,3531,3532,192,0.00,2,1,
1,0.90,8,0.60,360,1777.64,3531,3532,233,0.00,2,1,
1,0.90,8,0.70,360,1777.64,3531,3532,272,0.00,2,1,
1,0.90,8,0.80,360,1777.64,3531,3532,316,0.27,4,1,
1,0.90,8,0.90,360,1777.64,3531,3532,358,5.85,6,1,
1,0.10,9,0.10,33,43.45,66,34,30,0.00,1,1,
1,0.10,9,0.20,33,43.45,66,34,71,0.00,2,1,
1,0.10,9,0.30,33,43.45,66,34,113,0.00,2,1,
1,0.10,9,0.40,33,43.45,66,34,153,0.00,2,1,
1,0.10,9,0.50,33,43.45,66,34,195,0.00,2,1,
1,0.10,9,0.60,33,43.45,66,34,238,0.00,2,1,
1,0.10,9,0.70,33,43.45,66,34,279,0.00,2,1,
1,0.10,9,0.80,33,43.45,66,34,323,0.09,2,1,
1,0.10,9,0.90,33,43.45,66,34,365,3.76,5,1,
1,0.20,9,0.10,73,266.91,506,504,30,0.00,1,1,
1,0.20,9,0.20,73,266.91,506,504,71,0.00,2,1,
1,0.20,9,0.30,73,266.91,506,504,113,0.00,2,1,
1,0.20,9,0.40,73,266.91,506,504,153,0.00,2,1,
1,0.20,9,0.50,73,266.91,506,504,195,0.00,2,1,
1,0.20,9,0.60,73,266.91,506,504,238,0.00,2,1,
1,0.20,9,0.70,73,266.91,506,504,279,0.00,2,1,
1,0.20,9,0.80,73,266.91,506,504,323,0.09,2,1,
1,0.20,9,0.90,73,266.91,506,504,365,3.76,5,1,
1,0.30,9,0.10,115,515.56,1005,1004,30,0.00,1,1,
1,0.30,9,0.20,115,515.56,1005,1004,71,0.00,2,1,
1,0.30,9,0.30,115,515.56,1005,1004,113,0.00,2,1,
1,0.30,9,0.40,115,515.56,1005,1004,153,0.00,2,1,
1,0.30,9,0.50,115,515.56,1005,1004,195,0.00,2,1,
1,0.30,9,0.60,115,515.56,1005,1004,238,0.00,2,1,
1,0.30,9,0.70,111,508.05,987,987,279,0.00,2,1,
1,0.30,9,0.80,111,508.05,987,987,322,0.12,4,1,
1,0.30,9,0.90,111,508.05,987,987,364,3.68,5,1,
1,0.40,9,0.10,155,754.30,1480,1480,32,0.00,1,1,
1,0.40,9,0.20,155,754.30,1480,1480,70,0.00,2,1,
1,0.40,9,0.30,155,754.30,1480,1480,111,0.00,2,1,
1,0.40,9,0.40,155,754.30,1480,1480,151,0.00,2,1,
1,0.40,9,0.50,155,754.30,1480,1480,193,0.00,2,1,
1,0.40,9,0.60,155,754.30,1480,1480,235,0.00,2,1,
1,0.40,9,0.70,155,754.30,1480,1480,279,0.00,2,1,
1,0.40,9,0.80,155,754.30,1480,1480,322,0.12,4,1,
1,0.40,9,0.90,155,754.30,1480,1480,364,3.68,5,1,
1,0.50,9,0.10,196,1010.40,1990,1990,32,0.00,1,1,
1,0.50,9,0.20,196,1010.40,1990,1990,70,0.00,2,1,
1,0.50,9,0.30,196,1010.40,1990,1990,111,0.00,2,1,
1,0.50,9,0.40,196,1010.40,1990,1990,151,0.00,2,1,
1,0.50,9,0.50,196,1010.40,1990,1990,193,0.00,2,1,
1,0.50,9,0.60,196,1010.40,1990,1990,235,0.00,2,1,
1,0.50,9,0.70,196,1010.40,1990,1990,279,0.00,2,1,
1,0.50,9,0.80,196,1010.40,1990,1990,322,0.12,4,1,
1,0.50,9,0.90,196,1010.40,1990,1990,364,3.68,5,1,
1,0.60,9,0.10,237,1256.30,2486,2487,32,0.00,1,1,
1,0.60,9,0.20,237,1256.30,2486,2487,70,0.00,2,1,
1,0.60,9,0.30,237,1256.30,2486,2487,111,0.00,2,1,
1,0.60,9,0.40,237,1256.30,2486,2487,151,0.00,2,1,
1,0.60,9,0.50,237,1256.30,2486,2487,193,0.00,2,1,
1,0.60,9,0.60,237,1256.30,2486,2487,235,0.00,2,1,
1,0.60,9,0.70,237,1256.30,2486,2487,279,0.00,2,1,
1,0.60,9,0.80,237,1256.30,2486,2487,322,0.12,4,1,
1,0.60,9,0.90,237,1256.30,2486,2487,364,3.68,5,1,
1,0.70,9,0.10,278,1505.26,2981,2981,32,0.00,1,1,
1,0.70,9,0.20,278,1505.26,2981,2981,70,0.00,2,1,
1,0.70,9,0.30,278,1505.26,2981,2981,111,0.00,2,1,
1,0.70,9,0.40,278,1505.26,2981,2981,151,0.00,2,1,
1,0.70,9,0.50,278,1505.26,2981,2981,193,0.00,2,1,
1,0.70,9,0.60,278,1505.26,2981,2981,235,0.00,2,1,
1,0.70,9,0.70,278,1505.26,2981,2981,279,0.00,2,1,
1,0.70,9,0.80,278,1505.26,2981,2981,322,0.12,4,1,
1,0.70,9,0.90,278,1505.26,2981,2981,364,3.68,5,1,
1,0.80,9,0.10,321,1753.16,3479,3480,32,0.00,1,1,
1,0.80,9,0.20,321,1753.16,3479,3480,70,0.00,2,1,
1,0.80,9,0.30,321,1753.16,3479,3480,111,0.00,2,1,
1,0.80,9,0.40,321,1753.16,3479,3480,151,0.00,2,1,
1,0.80,9,0.50,321,1753.16,3479,3480,193,0.00,2,1,
1,0.80,9,0.60,321,1753.16,3479,3480,235,0.00,2,1,
1,0.80,9,0.70,321,1753.16,3479,3480,279,0.00,2,1,
1,0.80,9,0.80,321,1753.16,3479,3480,322,0.12,4,1,
1,0.80,9,0.90,321,1753.16,3479,3480,364,3.68,5,1,
1,0.90,9,0.10,365,2006.17,3988,3989,32,0.00,1,1,
1,0.90,9,0.20,365,2006.17,3988,3989,70,0.00,2,1,
1,0.90,9,0.30,365,2006.17,3988,3989,111,0.00,2,1,
1,0.90,9,0.40,365,2006.17,3988,3989,151,0.00,2,1,
1,0.90,9,0.50,365,2006.17,3988,3989,193,0.00,2,1,
1,0.90,9,0.60,365,2006.17,3988,3989,235,0.00,2,1,
1,0.90,9,0.70,365,2006.17,3988,3989,279,0.00,2,1,
1,0.90,9,0.80,365,2006.17,3988,3989,322,0.12,4,1,
1,0.90,9,0.90,365,2006.17,3988,3989,364,3.68,5,1,
1,0.10,10,0.10,32,55.07,89,69,32,0.00,0,1,
1,0.10,10,0.20,32,55.07,89,69,71,0.00,2,1,
1,0.10,10,0.30,32,55.07,89,69,112,0.00,2,1,
1,0.10,10,0.40,32,55.07,89,69,155,0.00,2,1,
1,0.10,10,0.50,32,55.07,89,69,199,0.00,2,1,
1,0.10,10,0.60,32,55.07,89,69,240,0.00,2,1,
1,0.10,10,0.70,32,55.07,89,69,285,0.00,2,1,
1,0.10,10,0.80,32,55.07,89,69,328,0.00,2,1,
1,0.10,10,0.90,32,55.07,89,69,370,2.36,4,1,
1,0.20,10,0.10,70,306.36,585,583,32,0.00,0,1,
1,0.20,10,0.20,70,306.36,585,583,71,0.00,2,1,
1,0.20,10,0.30,70,306.36,585,583,112,0.00,2,1,
1,0.20,10,0.40,70,306.36,585,583,155,0.00,2,1,
1,0.20,10,0.50,70,306.36,585,583,199,0.00,2,1,
1,0.20,10,0.60,70,306.36,585,583,240,0.00,2,1,
1,0.20,10,0.70,70,306.36,585,583,285,0.00,2,1,
1,0.20,10,0.80,70,306.36,585,583,328,0.00,2,1,
1,0.20,10,0.90,70,306.36,585,583,370,2.36,4,1,
1,0.30,10,0.10,112,581.25,1135,1134,32,0.00,0,1,
1,0.30,10,0.20,112,581.25,1135,1134,71,0.00,2,1,
1,0.30,10,0.30,112,581.25,1135,1134,112,0.00,2,1,
1,0.30,10,0.40,112,581.25,1135,1134,155,0.00,2,1,
1,0.30,10,0.50,112,581.25,1135,1134,199,0.00,2,1,
1,0.30,10,0.60,112,581.25,1135,1134,240,0.00,2,1,
1,0.30,10,0.70,112,581.25,1135,1134,285,0.00,2,1,
1,0.30,10,0.80,112,581.25,1135,1134,328,0.00,2,1,
1,0.30,10,0.90,112,581.25,1135,1134,370,2.36,4,1,
1,0.40,10,0.10,156,851.28,1678,1678,32,0.00,0,1,
1,0.40,10,0.20,156,851.28,1678,1678,71,0.00,2,1,
1,0.40,10,0.30,156,851.28,1678,1678,112,0.00,2,1,
1,0.40,10,0.40,156,851.28,1678,1678,155,0.00,2,1,
1,0.40,10,0.50,156,851.28,1678,1678,199,0.00,2,1,
1,0.40,10,0.60,156,851.28,1678,1678,240,0.00,2,1,
1,0.40,10,0.70,156,851.28,1678,1678,285,0.00,2,1,
1,0.40,10,0.80,156,851.28,1678,1678,328,0.00,2,1,
1,0.40,10,0.90,154,854.16,1676,1676,369,2.22,4,1,
1,0.50,10,0.10,197,1129.18,2228,2228,31,0.00,0,1,
1,0.50,10,0.20,197,1129.18,2228,2228,70,0.00,2,1,
1,0.50,10,0.30,197,1129.18,2228,2228,108,0.00,2,1,
1,0.50,10,0.40,197,1129.18,2228,2228,155,0.00,2,1,
1,0.50,10,0.50,197,1129.18,2228,2228,194,0.00,2,1,
1,0.50,10,0.60,197,1129.18,2228,2228,237,0.00,2,1,
1,0.50,10,0.70,197,1129.18,2228,2228,282,0.00,2,1,
1,0.50,10,0.80,197,1129.18,2228,2228,326,0.02,2,1,
1,0.50,10,0.90,197,1129.18,2228,2228,369,2.22,4,1,
1,0.60,10,0.10,240,1404.95,2781,2782,31,0.00,0,1,
1,0.60,10,0.20,240,1404.95,2781,2782,70,0.00,2,1,
1,0.60,10,0.30,240,1404.95,2781,2782,108,0.00,2,1,
1,0.60,10,0.40,240,1404.95,2781,2782,155,0.00,2,1,
1,0.60,10,0.50,240,1404.95,2781,2782,194,0.00,2,1,
1,0.60,10,0.60,240,1404.95,2781,2782,237,0.00,2,1,
1,0.60,10,0.70,240,1404.95,2781,2782,282,0.00,2,1,
1,0.60,10,0.80,240,1404.95,2781,2782,326,0.02,2,1,
1,0.60,10,0.90,240,1404.95,2781,2782,369,2.22,4,1,
1,0.70,10,0.10,282,1682.30,3337,3338,31,0.00,0,1,
1,0.70,10,0.20,282,1682.30,3337,3338,70,0.00,2,1,
1,0.70,10,0.30,282,1682.30,3337,3338,108,0.00,2,1,
1,0.70,10,0.40,282,1682.30,3337,3338,155,0.00,2,1,
1,0.70,10,0.50,282,1682.30,3337,3338,194,0.00,2,1,
1,0.70,10,0.60,282,1682.30,3337,3338,237,0.00,2,1,
1,0.70,10,0.70,282,1682.30,3337,3338,282,0.00,2,1,
1,0.70,10,0.80,282,1682.30,3337,3338,326,0.02,2,1,
1,0.70,10,0.90,282,1682.30,3337,3338,369,2.22,4,1,
1,0.80,10,0.10,327,1947.21,3869,3870,31,0.00,0,1,
1,0.80,10,0.20,327,1947.21,3869,3870,70,0.00,2,1,
1,0.80,10,0.30,327,1947.21,3869,3870,108,0.00,2,1,
1,0.80,10,0.40,327,1947.21,3869,3870,155,0.00,2,1,
1,0.80,10,0.50,327,1947.21,3869,3870,194,0.00,2,1,
1,0.80,10,0.60,327,1947.21,3869,3870,237,0.00,2,1,
1,0.80,10,0.70,327,1947.21,3869,3870,282,0.00,2,1,
1,0.80,10,0.80,327,1947.21,3869,3870,326,0.02,2,1,
1,0.80,10,0.90,327,1947.21,3869,3870,369,2.22,4,1,
1,0.90,10,0.10,372,2228.29,4431,4432,31,0.00,0,1,
1,0.90,10,0.20,372,2228.29,4431,4432,70,0.00,2,1,
1,0.90,10,0.30,372,2228.29,4431,4432,108,0.00,2,1,
1,0.90,10,0.40,372,2228.29,4431,4432,155,0.00,2,1,
1,0.90,10,0.50,372,2228.29,4431,4432,194,0.00,2,1,
1,0.90,10,0.60,372,2228.29,4431,4432,237,0.00,2,1,
1,0.90,10,0.70,372,2228.29,4431,4432,282,0.00,2,1,
1,0.90,10,0.80,372,2228.29,4431,4432,326,0.02,2,1,
1,0.90,10,0.90,372,2228.29,4431,4432,369,2.22,4,1,
2,0.10,1,0.10,20,0.05,2,1,21,1.83,3,1,
2,0.10,1,0.20,20,0.05,2,1,46,3.68,7,1,
2,0.10,1,0.30,20,0.05,2,1,75,11.02,14,1,
